"_id","eudractNumber","e811_randomised","e814_double_blind","e112_therapeutic_area","e11_medical_conditions_being_investigated","adverseEvents.reportingGroups.reportingGroup.subjectsExposed","adverseEvents.nonSeriousAdverseEvents.nonSeriousAdverseEvent","adverseEvents.reportingGroups.reportingGroup.deathsAllCauses"
"2015-000620-28-BE","2015-000620-28",FALSE,FALSE,"Diseases C - Cardiovascular Diseases C14","Hypercholesterolemia","994",263,"2"
"2015-000799-92-BE","2015-000799-92",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Hypercholesterolemia","344 / 170",26,"0 / 1"
"2015-000804-24-ES","2015-000804-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus with Moderate Renal Impairment CKD 3A","160 / 161",NA,"0 / 0"
"2015-000950-39-BE","2015-000950-39",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Type II Diabetes Mellitus and Diabetic Kidney Disease","3683 / 3658",409,"339 / 383"
"2015-000990-11-BE","2015-000990-11",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Type II Diabetes Mellitus and Diabetic Kidney Disease","2827 / 2831",378,"220 / 249"
"2015-001047-36-DE","2015-001047-36",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","341 / 342 / 342",193,"0 / 0 / 0"
"2015-001351-71-DE","2015-001351-71",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","466 / 464 / 465 / 466",83,"4 / 1 / 1 / 3"
"2015-001596-48-ES","2015-001596-48",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","209 / 210",20,"0 / 0"
"2015-001611-12-BE","2015-001611-12",TRUE,FALSE,"Diseases C - Cancer C04","Acute Myeloid Leukemia AML","10 / 165 / 147",164,"10 / 105 / 91"
"2015-001702-33-ES","2015-001702-33",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus and inadequate glycemic control on a stable dose of metformin","324 / 319",40,"2 / 0"
"2015-001709-15-BE","2015-001709-15",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus","703 / 699",52,"0 / 1"
"2015-001760-19-DE","2015-001760-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type II diabetes","1132 / 567",721,"40 / 27"
"2015-001934-19-DE","2015-001934-19",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Dyslipidemia","275 / 137",23,"1 / 0"
"2015-002084-42-ES","2015-002084-42",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 diabetes mellitus","233 / 228",34,"1 / 0"
"2015-002095-24-ES","2015-002095-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes","142 / 141 / 140",35,"2 / 0 / 0"
"2015-002560-16-BE","2015-002560-16",TRUE,TRUE,"Diseases C - Digestive System Diseases C06","Nonalcoholic steatohepatitis","825 / 827 / 825",164,"14 / 19 / 14"
"2015-002676-24-ES","2015-002676-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","CKD3 patients with type 2 diabetes mellitus and albuminuria.","145 / 148 / 152",26,"1 / 0 / 1"
"2015-002868-17-ES","2015-002868-17",TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","Secondary Prevention of Major Cardiovascular Events cardiovascular death, nonfatal myocardial infarction, nonfatal ischemic stroke, and urgent revascularization in post MI cohort.","1229 / 1237",106,"117 / 115"
"2015-003511-37-PL","2015-003511-37",TRUE,TRUE,"Diseases C - Blood and lymphatic diseases C15","severe hypertriglyceridemia fasting TG levels 500 mg/dL 5.65 mmol/L and 2000 mg/dL 22.60 mmol/L","368 / 183",22,"3 / 0"
"2015-003563-10-ES","2015-003563-10",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","1591 / 1591",NA,"20 / 38"
"2015-003955-23-DK","2015-003955-23",TRUE,TRUE,"Diseases C - Eye Diseases C11","Diabetic Retinopathy and Sleep disorder",NA,NA,NA
"2015-003997-33-BE","2015-003997-33",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Atrial fibrillation AF is one cause of stroke.  Stroke rate is increased in patients with atrial high rate episodes AHRE, an early stage of AF as well, even if stroke rates are lower when compared to stroke rates in patients with diagnosed AF.  Prevention of stroke, systemic embolism or cardiovascular death in patients with AHRE but without diagnosed atrial fibrillation AF and in addition at least two stroke risk factors by intake of NOACs shall be investigated.","1306 / 1302",1,"142 / 125"
"2015-004122-33-DE","2015-004122-33",FALSE,FALSE,"Diseases C - Blood and lymphatic diseases C15","This study will enroll subjects with transfusion dependent beta-thalassemia, who do not have beta0/beta0 genotype, defined by a history of at least 100 mL/kg/year of packed red blood cells pRBCs or  8 transfusions of pRBCs per year in the 2 years preceding enrollment.","24",409,"0"
"2015-004136-36-DE","2015-004136-36",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Treatment of high cardiovascular risk patients heterozygous familial hypercholesterolemia HeFH and atherosclerotic cardiovascular diseases ASCVD with hyperlipidemia","1487 / 742",56,"13 / 2"
"2015-004224-59-CZ","2015-004224-59",TRUE,TRUE,"Diseases C - Immune System Diseases C20","Type 2 Diabetes mellitus","229 / 229",29,"0 / 0"
"2015-004353-40-DE","2015-004353-40",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus","64 / 63",5,"0 / 1"
"2015-004382-83-ES","2015-004382-83",TRUE,FALSE,"Diseases C - Skin and Connective Tissue Diseases C17","Actinic keratosis","52 / 52 / 52",16,"0 / 0 / 0"
"2015-004711-21-BE","2015-004711-21",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus and Hypercholesterolemia/Mixed Dyslipidemia","141 / 280",10,"0 / 1"
"2015-004768-12-CZ","2015-004768-12",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","263 / 265",25,"2 / 0"
"2015-004990-34-ES","2015-004990-34",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus T2DM","373 / 370",56,"0 / 2"
"2015-005041-31-HU","2015-005041-31",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes mellitus type 2","39 / 33",2,"0 / 0"
"2015-005042-66-IT","2015-005042-66",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus Type 2","88 / 26 / 81 / 55 / 7 / 61 / 55 / 21 / 21 / 53 / 3 / 61 / 26 / 13 / 76 / 70 / 210 / 3 / 70",1,"0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0 / 0"
"2015-005209-36-ES","2015-005209-36",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","409 / 410",23,"1 / 0"
"2015-005210-30-DE","2015-005210-30",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","285 / 284 / 142",25,"3 / 4 / 1"
"2015-005326-19-DK","2015-005326-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","161 / 163",10,"2 / 1"
"2015-005356-99-ES","2015-005356-99",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 1 Diabetes","1316 / 442 / 451 / 329 / 76 / 31 / 21 / 22",7,"0 / 0 / 0 / 0 / 0 / 0 / 0 / 0"
"2015-005357-12-ES","2015-005357-12",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type II Diabetes Mellitus","750 / 337 / 336 / 183 / 82 / 82",39,"0 / 0 / 0 / 0 / 0 / 0"
"2015-005358-36-ES","2015-005358-36",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Diabetes Mellitus, Type 1","471 / 217 / 215",44,"0 / 0 / 0"
"2015-005385-38-BE","2015-005385-38",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Non-Alcoholic Steatohepatitis NASH and fibrosis","1433 / 717",128,"6 / 2"
"2015-005406-11-DE","2015-005406-11",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus, inadequate glycaemic control","293 / 295 / 293",28,"1 / 0 / 2"
"2015-005482-23-DE","2015-005482-23",TRUE,TRUE,"Diseases C - Virus Diseases C02","Prophylaxis of Influenza","798 / 402",56,"0 / 0"
"2015-005532-18-DE","2015-005532-18",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Critical Limb Ischemia CLI",NA,NA,NA
"2015-005593-38-BE","2015-005593-38",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","253 / 250 / 253 / 100 / 97",46,"0 / 2 / 0 / 0 / 0"
"2015-005619-33-DE","2015-005619-33",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Obesity","195 / 197",19,"0 / 0"
"2015-005622-19-BG","2015-005622-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","175 / 175 / 175 / 178",15,"0 / 0 / 0 / 0"
"2016-000240-34-ES","2016-000240-34",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Critical Limb Ischemia in patients with Diabetes Mellitus",NA,NA,NA
"2016-000361-22-DE","2016-000361-22",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","51 / 51 / 52 / 47 / 49 / 50",14,"0 / 0 / 0 / 0 / 0 / 0"
"2016-000669-21-DE","2016-000669-21",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus Type 2, Type 2 diabetes mellitus","58 / 29 / 74 / 77",8,"0 / 0 / 0 / 0"
"2016-000878-38-ES","2016-000878-38",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","544 / 544",65,"2 / 1"
"2016-000904-27-AT","2016-000904-27",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","150 / 151",10,"0 / 0"
"2016-000988-16-FR","2016-000988-16",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","184 / 181 / 181 / 184",31,"0 / 0 / 3 / 0"
"2016-000989-35-SE","2016-000989-35",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","394 / 392",32,"0 / 1"
"2016-001356-22-HU","2016-001356-22",TRUE,TRUE,"Diseases C - Nervous System Diseases C10","Spasticity due to multiple sclerosis","149 / 147",4,"0 / 0"
"2016-001518-39-PL","2016-001518-39",TRUE,TRUE,"Diseases C - Blood and lymphatic diseases C15","Severe hypertriglyceridemia fasting TG levels 500 mg/dL 5.65 mmol/L and 2000 mg/dL 22.60 mmol/L and mild or moderate renal impairment.","311 / 159",20,"6 / 1"
"2016-001644-19-IE","2016-001644-19",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Gestational Diabetes Mellitus","262 / 263",3,"2 / 1"
"2016-001800-49-HU","2016-001800-49",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","259 / 259",33,"1 / 3"
"2016-001801-17-SK","2016-001801-17",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","159 / 317 / 159 / 317",40,"2 / 1 / 0 / 2"
"2016-001803-22-ES","2016-001803-22",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","307 / 309 / 154",14,"0 / 1 / 0"
"2016-001804-43-HU","2016-001804-43",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","144 / 141 / 285",30,"2 / 1 / 6"
"2016-001857-42-DE","2016-001857-42",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","102 / 103 / 99 / 102",36,"0 / 0 / 0 / 0"
"2016-002013-21-ES","2016-002013-21",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Diabetes Mellitus Type 2","213 / 213",107,"0 / 1"
"2016-002154-20-BE","2016-002154-20",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Left ventricular dysfunction following an acute myocardial infarction.","2816 / 2820",172,"244 / 220"
"2016-002225-10-IT","2016-002225-10",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","type 2 diabetes","2",2,"0"
"2016-002320-83-BE","2016-002320-83",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Early onset pro-opiomelanocortin deficiency obesity","15",208,"0"
"2016-002580-34-ES","2016-002580-34",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Diabetes Mellitus Type 2 with renal imparement","157 / 155",77,"0 / 0"
"2016-002639-14-DE","2016-002639-14",TRUE,TRUE,"Diseases C - Eye Diseases C11","NonProliferative Diabetic Retinopathy","133 / 135 / 134 / 269",27,"8 / 1 / 3 / 4"
"2016-002688-32-BE","2016-002688-32",TRUE,TRUE,"Diseases C - Virus Diseases C02","Influenza","730 / 727 / 721",84,"0 / 0 / 1"
"2016-002801-20-DE","2016-002801-20",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","802 / 798",116,"7 / 6"
"2016-002826-35-PL","2016-002826-35",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","253 / 254",33,"2 / 2"
"2016-003485-11-BE","2016-003485-11",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Patients with, or at high risk for, cardiovascular disease CVD who are statin intolerant.","7001 / 6964",1532,"437 / 420"
"2016-003611-35-DE","2016-003611-35",FALSE,FALSE,"Diseases C - Blood and lymphatic diseases C15","This study will enroll subjects with transfusion dependent beta-thalassemia, who have a beta0/beta0 genotype, defined by a history of at least 100 mL/kg/year of packed red blood cells pRBCs or  8 transfusions of pRBCs per year in the 2 year preceding enrollment.","19",389,"0"
"2016-003818-26-ES","2016-003818-26",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Reduction of cardiovascular events in patients with Type II Diabetes",NA,NA,NA
"2016-003980-21-ES","2016-003980-21",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Critical Limb Ischemia in patients with Diabetes Mellitus",NA,NA,NA
"2016-004015-13-ES","2016-004015-13",TRUE,FALSE,"Diseases C - Cardiovascular Diseases C14","High cardiovascular risk without previous cardiovascular event.","247 / 245",1,"0 / 0"
"2016-004084-39-DE","2016-004084-39",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","This study is to assess the efficacy of bempedoic acid 180 mg/day versus placebo in decreasing low-density lipoprotein cholesterol LDL-C when added to ezetimibe therapy in patients with high LDL-Cholesterol on Low Dose or Less than Low Dose Statins.","87 / 181",2,"0 / 0"
"2016-004591-22-AT","2016-004591-22",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Myocardial infarction","237 / 239",15,"3 / 0"
"2016-004691-22-DE","2016-004691-22",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes","164 / 164",3,"0 / 2"
"2016-004724-34-ES","2016-004724-34",TRUE,TRUE,"Diseases C - Blood and lymphatic diseases C15","Newly diagnosed Acute Myeloid Leukemia patients",NA,NA,NA
"2016-004889-26-ES","2016-004889-26",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Type 2 diabetes mellitus Chronic kidney disease stage 3","260 / 267 / 260",50,"3 / 2 / 5"
"2016-004906-32-ES","2016-004906-32",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus Chronic kidney disease stage 4","93 / 94 / 90",13,"6 / 6 / 3"
"2016-004965-22-ES","2016-004965-22",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","289 / 287",21,"0 / 0"
"2016-005223-88-PL","2016-005223-88",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","87 / 17 / 67",2,"0 / 0 / 0"
"2017-000048-17-ES","2017-000048-17",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 1","112 / 110",7,"0 / 0"
"2017-000062-30-DE","2017-000062-30",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes mellitus","57 / 54",49,"0 / 0"
"2017-000091-28-DE","2017-000091-28",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 diabetes mellitus Type 2 diabetes mellitus","301 / 296",27,"1 / 2"
"2017-000092-84-PL","2017-000092-84",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes Mellitus Type 2 Diabetes Mellitus","203 / 197",NA,"0 / 1"
"2017-000349-30-NL","2017-000349-30",FALSE,FALSE,"Analytical, Diagnostic and Therapeutic Techniques and Equipment E - Therapeutic techniques E02","Type 2 diabetes mellitus","16",57,"0"
"2017-000376-28-GB","2017-000376-28",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Chronic heart failure with reduced HFrEF and preserved ejection fraction HFpEF diagnosed at least 3 months prior to informed consent.","36 / 35",3,"0 / 0"
"2017-000420-95-ES","2017-000420-95",TRUE,TRUE,"Body processes G - Metabolic Phenomena G03","Diabetes Mellitus Type 2","191 / 193",40,"1 / 0"
"2017-000474-11-ES","2017-000474-11",TRUE,TRUE,"Diseases C - Digestive System Diseases C06","Compensated Cirrhosis due to Nonalcoholic Steatohepatitis","312 / 295 / 309 / 231 / 221 / 207",123,"5 / 3 / 3 / 1 / 0 / 1"
"2017-000486-72-DE","2017-000486-72",TRUE,TRUE,"Diseases C - Skin and Connective Tissue Diseases C17","Actinic keratosis AK","50 / 50 / 50 / 50",2,"0 / 0 / 0 / 0"
"2017-000487-15-ES","2017-000487-15",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","ST segment Elevation Myocardial Infarction STEMI","7062 / 7062",67,"322 / 183"
"2017-000996-98-BE","2017-000996-98",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Acute Coronary Syndrome","9027 / 9010",NA,"355 / 348"
"2017-001090-16-NL","2017-001090-16",TRUE,TRUE,"Not possible to specify","Chronic kidney disease","53 / 52",1,"0 / 0"
"2017-001333-88-LT","2017-001333-88",FALSE,FALSE,"Diseases C - Cancer C04","Prostate Carcinoma","144",90,"0"
"2017-001450-34-ES","2017-001450-34",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 diabetes mellitus","287 / 289",319,"0 / 1"
"2017-001596-23-PL","2017-001596-23",FALSE,FALSE,"Diseases C - Cardiovascular Diseases C14","Newly diagnosed and uncontrolled patients with essential arterial hypertension.","196 / 265",10,"0 / 0"
"2017-001651-31-GB","2017-001651-31",TRUE,TRUE,"Body processes G - Reproductive physiologi cal processes G08","Nausea and Vomiting in pregnancy Hyperemesis gravidarum","8 / 8 / 9 / 8",1,"0 / 0 / 0 / 0"
"2017-001819-36-BE","2017-001819-36",TRUE,TRUE,"Diseases C - Virus Diseases C02","Hepatitis B vaccination in healthy adults","796 / 811",102,"0 / 0"
"2017-001846-90-DE","2017-001846-90",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Hypercholesterolemia","811 / 804",181,"14 / 15"
"2017-002156-84-BE","2017-002156-84",TRUE,TRUE,"Diseases C - Virus Diseases C02","Influenza A Infection","163 / 163",NA,"0 / 0"
"2017-002374-39-ES","2017-002374-39",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Diabetes Mellitus, Type 1","49 / 48",11,"0 / 0"
"2017-002449-31-DE","2017-002449-31",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 diabetes mellitus","82 / 43 / 43",69,"0 / 0 / 0"
"2017-002644-32-BE","2017-002644-32",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus Chronic kidney disease","5291 / 5286",775,"246 / 246"
"2017-002954-35-ES","2017-002954-35",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 diabetes mellitus","1355 / 1360 / 1358",297,"49 / 40 / 25"
"2017-002956-10-PL","2017-002956-10",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes Mellitus","313 / 292 / 302",70,"0 / 0 / 1"
"2017-002971-24-DE","2017-002971-24",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Chronic Kidney Disease","3304 / 3305",490,"314 / 353"
"2017-003219-20-ES","2017-003219-20",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","864 / 874",87,"1 / 12"
"2017-003370-13-ES","2017-003370-13",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Patients with Type 2 Diabetes who have failed to achieve glycemic control with basal insulin and oral antidiabetic agentsOADs","442 / 441",34,"0 / 2"
"2017-003414-10-ES","2017-003414-10",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","1. Obesity 2. Diabetes Mellitus, Type 2","402 / 403 / 402",44,"0 / 1 / 1"
"2017-003490-33-ES","2017-003490-33",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 2 Diabetes","612 / 616 / 614",193,"3 / 4 / 4"
"2017-003510-16-BE","2017-003510-16",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","Cardiovascular diseases","605 / 611",98,"65 / 76"
"2017-003960-11-BE","2017-003960-11",TRUE,TRUE,"Diseases C - Eye Diseases C11","diabetic macular edema","179 / 360 / 181",32,"13 / 22 / 9"
"2017-004341-24-PL","2017-004341-24",TRUE,FALSE,"Diseases C - Nervous System Diseases C10","The purpose of the trial is to assess the efficacy of Pragiola pregabalin and Dulsevia duloxetin in patients with PDPN, investigate the effect of Pragiola and Dulsevia on pain and on quality of life QOL, depression symptoms, cognitive functions, sleep quality and daytime sleepiness and assess the safety of Pragiola and Dulsevia in patients with PDPN.","99 / 102",16,"1 / 2"
"2017-004358-40-LV","2017-004358-40",TRUE,TRUE,"Diseases C - Eye Diseases C11","Diabetic macular edema","178 / 176",24,"2 / 4"
"2017-004707-43-BE","2017-004707-43",TRUE,TRUE,"Diseases C - Cancer C04","Chemotherapy induced peripheral neuropathy","147 / 150",34,"1 / 1"
"2017-004742-23-ES","2017-004742-23",TRUE,TRUE,"Diseases C - Eye Diseases C11","diabetic macular edema","190 / 187 / 566 / 189",48,"4 / 7 / 19 / 8"
"2017-004754-42-BE","2017-004754-42",TRUE,TRUE,"Diseases C - Cancer C04","Chemotherapy induced peripheral neuropathy","96 / 93 / 96",33,"9 / 9 / 16"
"2017-004915-38-PL","2017-004915-38",TRUE,TRUE,"Diseases C - Bacterial Infections and Mycoses C01","Pneumococcal disease","1134 / 378 / 1036 / 345",946,"4 / 2 / 0 / 0"
"2017-005104-10-ES","2017-005104-10",TRUE,TRUE,"Diseases C - Eye Diseases C11","Diabetic Macular Edema DME","313 / 311 / 313",82,"16 / 13 / 21"
"2017-005105-12-ES","2017-005105-12",TRUE,TRUE,"Diseases C - Eye Diseases C11","Diabetic Macular Edema DME","317 / 319 / 314",143,"12 / 9 / 10"
"2018-000468-27-PL","2018-000468-27",TRUE,TRUE,"Diseases C - Virus Diseases C02","Flu vaccination","6230 / 6228",11,"28 / 30"
"2018-000539-29-BE","2018-000539-29",TRUE,TRUE,"Diseases C - Cardiovascular Diseases C14","The occurrence of life-threatening, major, and critical organ bleeding, and, major arterial and venous thrombosis in patients undergoing noncardiac surgery. And for patients in the blood pressure management factorial, the occurrence of vascular death and major vascular events.","4757 / 4778",NA,"52 / 57"
"2018-000677-77-BE","2018-000677-77",TRUE,FALSE,"Body processes G - Metabolic Phenomena G03","overweight and obese women with polycystic ovary syndrome PCOS at risk for metabolic syndrome",NA,NA,NA
"2018-000757-49-BE","2018-000757-49",TRUE,TRUE,"Analytical, Diagnostic and Therapeutic Techniques and Equipment E - Surgical Procedures, Operative E04","QPI-1002 is being developed for prevention of acute kidney injury AKI in patients at risk for AKI following cardiac surgery and for reduction in the incidence and severity of delayed graft function after kidney transplantation.","513 / 510",189,"26 / 36"
"2018-000892-33-DE","2018-000892-33",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes mellitus","8 / 4 / 4 / 12 / 7 / 6",16,"0 / 0 / 0 / 0 / 0 / 0"
"2018-000918-38-SK","2018-000918-38",TRUE,FALSE,"Diseases C - Hormonal diseases C19","Growth Hormone Deficiency in Children","86 / 87",1,"0 / 0"
"2018-002371-18-ES","2018-002371-18",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Diabetes Mellitus, Type 1","751 / 280 / 138 / 298",37,"0 / 0 / 0 / 0"
"2018-002431-18-BE","2018-002431-18",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Overweight Obesity","133 / 67",24,"0 / 0"
"2018-002590-22-HU","2018-002590-22",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","130 / 131 / 129 / 130",14,"0 / 0 / 0 / 0"
"2018-002618-11-ES","2018-002618-11",TRUE,FALSE,"Diseases C - Hormonal diseases C19","Diabetes Mellitus, Type 2","329 / 338 / 1000 / 328",91,"15 / 8 / 35 / 2"
"2018-002878-50-BE","2018-002878-50",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2 Chronic kidney disease","1766 / 1767",664,"279 / 227"
"2018-003096-35-ES","2018-003096-35",TRUE,TRUE,"Body processes G - Physiological processes G07","Endogenous Cushing syndrome","152 / 30 / 32",47,"2 / 0 / 0"
"2018-003141-42-BE","2018-003141-42",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","4825 / 4825",1533,"579 / 526"
"2018-003422-84-ES","2018-003422-84",TRUE,FALSE,"Diseases C - Hormonal diseases C19","Diabetes Mellitus, Type 2","358 / 360 / 359 / 360",51,"1 / 2 / 1 / 1"
"2018-003834-34-AT","2018-003834-34",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes mellitus","87 / 87",120,"0 / 0"
"2018-004058-11-ES","2018-004058-11",TRUE,FALSE,"Diseases C - Nutritional and Metabolic Diseases C18","Obesity and hyperphagia in patients with Bardet-Biedl Syndrome or AlstrC6m syndrome","52 / 27 / 25",49,"0 / 0 / 0"
"2018-004529-96-PL","2018-004529-96",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Diabetes Mellitus, Type 2","479 / 480",47,"2 / 1"
"2018-004680-31-DK","2018-004680-31",TRUE,FALSE,"Diseases C - Hormonal diseases C19","Type 1 and type 2 diabetes during pregnancy and lactation","109 / 107",167,"0 / 0"
"2018-004926-26-BE","2018-004926-26",TRUE,TRUE,"Diseases C - Nutritional and Metabolic Diseases C18","Type 1 Diabetes T1D","111 / 217",232,"0 / 0"
"2019-000860-99-ES","2019-000860-99",TRUE,TRUE,"Diseases C - Hormonal diseases C19","Diabetes Mellitus, Type 2","116 / 119 / 120 / 120",15,"0 / 0 / 0 / 0"
